Date,Close Pfizer
2021/8/26,47.380001
2021/8/27,46.599998
2021/8/30,46.759998
2021/8/31,46.07
2021/9/1,46.040001
2021/9/2,46.84
2021/9/3,46.84
2021/9/7,46.75
2021/9/8,46.509998
2021/9/9,46.029999
2021/9/10,45.59
2021/9/13,44.580002
2021/9/14,44.709999
2021/9/15,44.77
2021/9/16,44.470001
2021/9/17,43.889999
2021/9/20,44.200001
2021/9/21,43.919998
2021/9/22,43.950001
2021/9/23,44.189999
2021/9/24,43.939999
2021/9/27,43.57
2021/9/28,43.040001
2021/9/29,43.529999
2021/9/30,43.009998
2021/10/1,42.93
2021/10/4,42.419998
2021/10/5,42.32
2021/10/6,42.02
2021/10/7,42.740002
2021/10/8,42.450001
2021/10/11,42.060001
2021/10/12,41.849998
2021/10/13,41.419998
2021/10/14,41.669998
2021/10/15,41.490002
2021/10/18,41.32
2021/10/19,42.09
2021/10/20,42.799999
2021/10/21,42.860001
2021/10/22,43.16
2021/10/25,43.150002
2021/10/26,43.560001
2021/10/27,42.970001
2021/10/28,43.18
2021/10/29,43.740002
2021/11/1,43.639999
2021/11/2,45.450001
2021/11/3,44.82
2021/11/4,43.849998
2021/11/5,48.610001
2021/11/8,48.330002
2021/11/9,47.299999
2021/11/10,49.02
2021/11/11,50.18
2021/11/12,49.73
2021/11/15,49.650002
2021/11/16,49.599998
2021/11/17,50.869999
2021/11/18,51.41
2021/11/19,50.799999
2021/11/22,51.200001
2021/11/23,51.080002
2021/11/24,50.889999
2021/11/26,54.0
2021/11/29,52.400002
2021/11/30,53.73
2021/12/1,54.68
2021/12/2,53.040001
2021/12/3,54.27
2021/12/6,51.48
2021/12/7,51.720001
2021/12/8,51.400002
2021/12/9,52.080002
2021/12/10,52.779999
2021/12/13,55.200001
2021/12/14,55.540001
2021/12/15,58.799999
2021/12/16,61.25
2021/12/17,59.48
2021/12/20,61.02
2021/12/21,58.950001
2021/12/22,59.549999
2021/12/23,58.709999
2021/12/27,59.200001
2021/12/28,58.009998
2021/12/29,57.580002
2021/12/30,58.400002
2021/12/31,59.049999
2022/1/3,56.650002
2022/1/4,54.529999
2022/1/5,55.630001
2022/1/6,54.84
2022/1/7,55.720001
2022/1/10,56.240002
2022/1/11,56.689999
2022/1/12,56.650002
2022/1/13,55.540001
2022/1/14,54.950001
2022/1/18,54.110001
2022/1/19,53.540001
2022/1/20,54.049999
2022/1/21,52.790001
2022/1/24,51.540001
2022/1/25,52.540001
2022/1/26,53.009998
2022/1/27,53.369999
2022/1/28,54.330002
2022/1/31,52.689999
2022/2/1,53.07
2022/2/2,53.860001
2022/2/3,53.380001
2022/2/4,53.0
2022/2/7,53.209999
2022/2/8,51.700001
2022/2/9,51.470001
2022/2/10,50.599998
2022/2/11,50.779999
2022/2/14,49.799999
2022/2/15,49.790001
2022/2/16,49.68
2022/2/17,48.900002
2022/2/18,48.529999
2022/2/22,47.529999
2022/2/23,46.869999
2022/2/24,45.959999
2022/2/25,47.720001
2022/2/28,46.939999
2022/3/1,45.75
2022/3/2,47.700001
2022/3/3,47.830002
2022/3/4,48.650002
2022/3/7,47.98
2022/3/8,47.439999
2022/3/9,48.75
2022/3/10,49.200001
2022/3/11,50.27
2022/3/14,52.25
2022/3/15,52.209999
2022/3/16,52.919998
2022/3/17,54.240002
2022/3/18,54.509998
2022/3/21,54.189999
2022/3/22,53.040001
2022/3/23,52.189999
2022/3/24,52.59
2022/3/25,52.779999
2022/3/28,53.279999
2022/3/29,52.740002
2022/3/30,52.439999
2022/3/31,51.77
2022/4/1,51.57
2022/4/4,50.939999
2022/4/5,51.240002
2022/4/6,52.869999
2022/4/7,55.16
2022/4/8,55.169998
2022/4/11,53.93
2022/4/12,53.110001
2022/4/13,53.099998
2022/4/14,53.119999
2022/4/18,51.84
2022/4/19,50.18
2022/4/20,49.75
2022/4/21,49.110001
2022/4/22,48.130001
2022/4/25,48.950001
2022/4/26,49.029999
2022/4/27,49.740002
2022/4/28,50.509998
2022/4/29,49.07
2022/5/2,48.34
2022/5/3,49.290001
2022/5/4,49.66
2022/5/5,48.450001
2022/5/6,49.040001
2022/5/9,48.639999
2022/5/10,49.490002
2022/5/11,49.450001
2022/5/12,50.389999
2022/5/13,49.919998
2022/5/16,50.669998
2022/5/17,51.34
2022/5/18,50.400002
2022/5/19,50.650002
2022/5/20,52.470001
2022/5/23,52.880001
2022/5/24,53.41
2022/5/25,53.709999
2022/5/26,53.990002
2022/5/27,53.91
2022/5/31,53.040001
2022/6/1,52.369999
2022/6/2,52.68
2022/6/3,53.200001
2022/6/6,53.259998
2022/6/7,53.959999
2022/6/8,53.470001
2022/6/9,51.779999
2022/6/10,49.970001
2022/6/13,47.91
2022/6/14,47.919998
2022/6/15,48.509998
2022/6/16,47.48
2022/6/17,46.529999
2022/6/21,48.110001
2022/6/22,49.07
2022/6/23,50.09
2022/6/24,51.59
2022/6/27,51.880001
2022/6/28,50.66
2022/6/29,50.939999
2022/6/30,52.43
2022/7/1,52.310001
2022/7/5,51.639999
2022/7/6,52.75
2022/7/7,53.419998
2022/7/8,53.169998
2022/7/11,52.889999
2022/7/12,52.040001
2022/7/13,51.790001
2022/7/14,51.389999
2022/7/15,51.75
2022/7/18,50.75
2022/7/19,51.369999
2022/7/20,50.82
2022/7/21,51.119999
2022/7/22,51.23
2022/7/25,51.77
2022/7/26,52.299999
2022/7/27,51.950001
2022/7/28,50.720001
2022/7/29,50.509998
2022/8/1,50.610001
2022/8/2,49.689999
2022/8/3,49.860001
2022/8/4,49.860001
2022/8/5,49.27
2022/8/8,49.57
2022/8/9,49.779999
2022/8/10,49.950001
2022/8/11,48.290001
2022/8/12,50.110001
2022/8/15,49.75
2022/8/16,49.860001
2022/8/17,49.27
2022/8/18,48.580002
2022/8/19,49.150002
2022/8/22,48.900002
2022/8/23,48.009998
2022/8/24,47.43
2022/8/25,47.900002
2022/8/26,46.82
2022/8/29,46.23
2022/8/30,45.849998
2022/8/31,45.23
2022/9/1,46.630001
2022/9/2,45.700001
2022/9/6,45.759998
2022/9/7,46.130001
2022/9/8,47.080002
2022/9/9,47.84
2022/9/12,47.759998
2022/9/13,46.189999
2022/9/14,46.150002
2022/9/15,45.939999
2022/9/16,46.029999
2022/9/19,45.439999
2022/9/20,44.77
2022/9/21,43.919998
2022/9/22,44.57
2022/9/23,44.080002
2022/9/26,43.830002
2022/9/27,44.09
2022/9/28,44.43
2022/9/29,44.16
2022/9/30,43.759998
2022/10/3,44.139999
2022/10/4,44.459999
2022/10/5,44.119999
2022/10/6,43.09
2022/10/7,42.32
2022/10/10,41.75
2022/10/11,41.919998
2022/10/12,42.029999
2022/10/13,42.98
2022/10/14,42.860001
2022/10/17,43.650002
2022/10/18,44.09
2022/10/19,43.110001
2022/10/20,42.91
2022/10/21,44.950001
2022/10/24,45.540001
2022/10/25,45.59
2022/10/26,46.060001
2022/10/27,45.740002
2022/10/28,47.43
2022/10/31,46.549999
2022/11/1,48.009998
2022/11/2,47.07
2022/11/3,46.57
2022/11/4,47.220001
2022/11/7,47.09
2022/11/8,47.349998
2022/11/9,46.720001
2022/11/10,47.380001
2022/11/11,47.599998
2022/11/14,49.240002
2022/11/15,48.57
2022/11/16,48.049999
2022/11/17,48.330002
2022/11/18,48.23
2022/11/21,48.18
2022/11/22,49.080002
2022/11/23,48.849998
2022/11/25,49.209999
2022/11/28,49.57
2022/11/29,49.490002
2022/11/30,50.130001
2022/12/1,51.080002
2022/12/2,50.91
2022/12/5,50.73
2022/12/6,49.709999
2022/12/7,50.240002
2022/12/8,51.779999
2022/12/9,51.720001
2022/12/12,52.16
2022/12/13,53.07
2022/12/14,54.48
2022/12/15,53.610001
2022/12/16,51.400002
2022/12/19,51.360001
2022/12/20,51.32
2022/12/21,51.66
2022/12/22,51.639999
2022/12/23,51.830002
2022/12/27,51.130001
2022/12/28,50.799999
2022/12/29,51.330002
2022/12/30,51.240002
