Date,Close Pfizer,Date,Pandemic,Consumption_1,Consumption_2,Close NASDQ,Net Income (in millions),SPOT EXCHANGE RATE - EURO AREA,"UNITED KINGDOM -- SPOT EXCHANGE RATE, US$/POUND (1/RXI_N.B.UK)","JAPAN -- SPOT EXCHANGE RATE, YEN/US$","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis",Unemployment,Commercial and Industral loans,Government investment
2018/6/26,0.369536277,2018/6/25,0,0.415214789,0.147113071,0.197860217,0.336701666,0.723537604,0.708184073,0.150105708,0.63002681,0.034121558,0.248192826,0.15452442
2018/6/27,0.348173372,2018/6/26,0,0.415230938,0.146942197,0.200647112,0.336701666,0.716922006,0.699917333,0.156448203,0.632707775,0.033431807,0.247695853,0.15474097
2018/6/28,0.388385938,2018/6/27,0,0.415247087,0.146771322,0.189681186,0.336701666,0.686629526,0.6712593,0.165327696,0.619302949,0.032742056,0.24719888,0.154957519
2018/6/29,0.359483168,2018/6/28,0,0.415263236,0.146600449,0.195194746,0.336701666,0.68454039,0.659134748,0.166173362,0.621983914,0.032052305,0.246701907,0.155174069
2018/7/2,0.375819718,2018/6/29,0,0.415279384,0.146429576,0.195817573,0.336701666,0.717618384,0.687241664,0.173150106,0.624664879,0.031362554,0.246204934,0.155390618
2018/7/3,0.372049389,2018/7/2,0,0.415295534,0.146258702,0.20121729,0.355806426,0.692200557,0.669605952,0.173572939,0.63002681,0.030672802,0.246204934,0.155607168
2018/7/5,0.434881814,2018/7/3,0,0.415311682,0.146087828,0.195099693,0.355806426,0.709261838,0.68090383,0.169556025,0.619302949,0.029983051,0.245143219,0.155823718
2018/7/6,0.399695603,2018/7/5,0,0.415505102,0.145965117,0.202980519,0.355806426,0.724582173,0.695783963,0.170613108,0.621983914,0.029874745,0.243019789,0.156256817
2018/7/9,0.375819586,2018/7/6,0,0.415519578,0.145791969,0.212573716,0.355806426,0.738857939,0.705152935,0.168287526,0.616621984,0.029766438,0.241958074,0.156473365
2018/7/10,0.403465403,2018/7/9,0,0.415534053,0.14561882,0.218953822,0.355806426,0.740947075,0.688619454,0.174630021,0.627345845,0.029658132,0.240896359,0.156689915
2018/7/11,0.341890063,2018/7/10,0,0.41523654,0.145208543,0.219236085,0.355806426,0.735376045,0.706255167,0.18435518,0.63002681,0.029549825,0.239834644,0.156906466
2018/7/12,0.408492156,2018/7/11,0,0.414881679,0.145221004,0.215228851,0.355806426,0.733286908,0.699366217,0.190274841,0.624664879,0.029441518,0.238772929,0.157123014
2018/7/13,0.370793363,2018/7/12,0,0.414526817,0.145233465,0.225325428,0.355806426,0.722841226,0.698539543,0.209090909,0.624664879,0.029333212,0.237711214,0.157339564
2018/7/16,0.350686616,2018/7/13,0,0.414171956,0.145245926,0.225519254,0.355806426,0.71413649,0.692477266,0.20845666,0.619302949,0.029224905,0.236649499,0.157556114
2018/7/17,0.403465403,2018/7/16,0,0.413817095,0.145258388,0.223613056,0.355806426,0.729108635,0.697988427,0.206553911,0.624664879,0.029116599,0.235587784,0.157772663
2018/7/18,0.370792833,2018/7/17,0,0.413462233,0.145270849,0.228260988,0.355806426,0.713091922,0.677321576,0.217124736,0.627345845,0.029008292,0.234526068,0.157989213
2018/7/19,0.331836954,2018/7/18,0,0.413107372,0.14528331,0.228196992,0.355806426,0.706476323,0.646734638,0.217758985,0.632707775,0.028899985,0.233464353,0.158205762
2018/7/20,0.36576661,2018/7/19,0,0.41275251,0.14529577,0.225455258,0.355806426,0.692200557,0.629374483,0.221141649,0.621983914,0.028791679,0.232402638,0.158422312
2018/7/23,0.354456283,2018/7/20,0,0.412397648,0.145308231,0.224975447,0.355806426,0.728412256,0.66437035,0.194926004,0.63538874,0.028683372,0.231340923,0.158422312
2018/7/24,0.431112014,2018/7/23,0,0.412042787,0.145320693,0.227014324,0.355806426,0.72632312,0.661890328,0.186892178,0.654155496,0.028575065,0.230279208,0.158494793
2018/7/25,0.405979044,2018/7/24,0,0.411687926,0.145333154,0.226910818,0.355806426,0.72005571,0.670157068,0.184989429,0.651474531,0.028466759,0.229217493,0.158567274
2018/7/26,0.39089905,2018/7/25,0,0.411333063,0.145345614,0.235517057,0.355806426,0.717618384,0.674290438,0.179704017,0.648793566,0.028358452,0.228155778,0.158639757
2018/7/27,0.400952159,2018/7/26,0,0.41111292,0.145547043,0.227984376,0.355806426,0.709610028,0.66574814,0.183509514,0.659517426,0.028250146,0.227094063,0.158712238
2018/7/30,0.392156268,2018/7/27,0,0.410858614,0.145700553,0.217186825,0.355806426,0.711699164,0.665472582,0.178012685,0.654155496,0.028141839,0.226032348,0.158784719
2018/7/31,0.537926541,2018/7/30,0,0.410604307,0.145854063,0.207079912,0.355806426,0.73189415,0.671534858,0.178858351,0.659517426,0.028033532,0.224970633,0.1588572
2018/8/1,0.412262353,2018/7/31,0,0.410350001,0.146007573,0.211011848,0.355806426,0.727715877,0.667401488,0.197885835,0.654155496,0.027925226,0.223908918,0.158929681
2018/8/2,0.29162399,2018/8/1,0,0.417786638,0.13671648,0.214351968,0.355806426,0.713788301,0.666023698,0.194503171,0.664879357,0.027816919,0.225286889,0.159002164
2018/8/3,0.481377557,2018/8/2,0,0.417532331,0.13686999,0.223327944,0.355806426,0.694986072,0.642601268,0.189429175,0.659517426,0.027708613,0.226664859,0.159074645
2018/8/6,0.432368702,2018/8/3,0,0.417278025,0.1370235,0.224204826,0.355806426,0.689763231,0.638743455,0.181818182,0.651474531,0.027708613,0.22804283,0.159147126
2018/8/7,0.344403174,2018/8/6,0,0.417186514,0.137398319,0.228690035,0.355806426,0.678272981,0.618352163,0.188372093,0.648793566,0.027351309,0.229420801,0.159219607
2018/8/8,0.441165123,2018/8/7,0,0.417223165,0.137947365,0.23094626,0.355806426,0.689763231,0.621107743,0.183298097,0.659517426,0.026994005,0.230798771,0.15929209
2018/8/9,0.318013648,2018/8/8,0,0.417259817,0.138496413,0.231385644,0.355806426,0.690111421,0.599889777,0.178435518,0.654155496,0.026636702,0.232176742,0.159364571
2018/8/10,0.360739724,2018/8/9,0,0.417353816,0.138622721,0.231710219,0.355806426,0.678969359,0.597134197,0.177167019,0.646112601,0.026279398,0.233554712,0.159437052
2018/8/13,0.354456945,2018/8/10,0,0.417948915,0.138766981,0.226754617,0.355806426,0.620821727,0.569302838,0.172093023,0.63002681,0.025922094,0.234932683,0.159509533
2018/8/14,0.356969527,2018/8/13,0,0.418544014,0.13891124,0.224929322,0.355806426,0.619777159,0.565996142,0.171881607,0.632707775,0.025564791,0.236310653,0.159582015
2018/8/15,0.426085129,2018/8/14,0,0.419139114,0.1390555,0.229744756,0.355806426,0.604108635,0.56076054,0.177589852,0.63538874,0.025207487,0.237688624,0.159654497
2018/8/16,0.402209377,2018/8/15,0,0.419734214,0.139199761,0.220639869,0.355806426,0.597493036,0.546155966,0.171247357,0.627345845,0.024850183,0.239066594,0.159726978
2018/8/17,0.453731343,2018/8/16,0,0.420329313,0.13934402,0.223688308,0.355806426,0.616991643,0.556351612,0.176955603,0.63002681,0.02449288,0.240444565,0.15979946
2018/8/20,0.399695603,2018/8/17,0,0.421052574,0.139662508,0.224611315,0.355806426,0.624651811,0.559933866,0.169556025,0.63002681,0.024135576,0.241822535,0.159871941
2018/8/21,0.348173504,2018/8/20,0,0.421647674,0.139806768,0.225051617,0.355806426,0.634401114,0.568200606,0.166173362,0.616621984,0.023778272,0.243200506,0.159944422
2018/8/22,0.358226613,2018/8/21,0,0.422242774,0.139951027,0.228642026,0.355806426,0.667827298,0.594378617,0.168287526,0.624664879,0.023420969,0.244578477,0.160016904
2018/8/23,0.385872694,2018/8/22,0,0.422837872,0.140095287,0.231458093,0.355806426,0.689066852,0.608156517,0.169556025,0.616621984,0.023063665,0.245956447,0.160089386
2018/8/24,0.39466885,2018/8/23,0,0.423432972,0.140239548,0.230456985,0.355806426,0.679317549,0.586111877,0.182241015,0.616621984,0.022706361,0.247334418,0.160161867
2018/8/27,0.26649155,2018/8/24,0,0.424028072,0.140383808,0.236809801,0.355806426,0.699512535,0.593827501,0.183932347,0.616621984,0.022349058,0.248712388,0.160234348
2018/8/28,0.359483168,2018/8/27,0,0.424623171,0.140528067,0.243576595,0.355806426,0.717270195,0.602920915,0.181183932,0.624664879,0.021991754,0.250090359,0.160306829
2018/8/29,0.369536277,2018/8/28,0,0.42521827,0.140672327,0.244718835,0.355806426,0.732590529,0.601543125,0.18012685,0.632707775,0.02163445,0.251468329,0.160379312
2018/8/30,0.369536277,2018/8/29,0,0.425813369,0.140816586,0.252212926,0.355806426,0.725278552,0.634610085,0.196194503,0.63538874,0.021277146,0.2528463,0.160451793
2018/8/31,0.372049389,2018/8/30,0,0.426408469,0.140960846,0.250206024,0.355806426,0.706824513,0.632130063,0.182875264,0.627345845,0.020919843,0.2528463,0.160524274
2018/9/4,0.350686616,2018/8/31,0,0.427003569,0.141105108,0.252198822,0.355806426,0.689415042,0.623036649,0.178858351,0.627345845,0.020562539,0.253862835,0.160596755
2018/9/5,0.429855458,2018/9/4,0,0.44344749,0.122330194,0.250477951,0.355806426,0.678969359,0.586938551,0.18858351,0.638069705,0.020205235,0.255895907,0.160741719
2018/9/6,0.360739724,2018/9/5,0,0.444016992,0.122439654,0.241437979,0.355806426,0.697771588,0.606227611,0.189217759,0.638069705,0.020508004,0.256912442,0.1608142
2018/9/7,0.422315461,2018/9/6,0,0.444586492,0.122549113,0.234622258,0.355806426,0.699164345,0.614494351,0.17653277,0.632707775,0.020810773,0.257928978,0.160886681
2018/9/10,0.351943304,2018/9/7,0,0.445155993,0.122658574,0.232722629,0.355806426,0.681058496,0.614769909,0.183086681,0.648793566,0.021113542,0.258945514,0.160959162
2018/9/11,0.400952159,2018/9/10,0,0.445224394,0.122750082,0.23475682,0.355806426,0.692200557,0.640121246,0.181183932,0.648793566,0.02141631,0.259962049,0.161031645
2018/9/12,0.382102497,2018/9/11,0,0.444265839,0.123336649,0.239302212,0.355806426,0.687674095,0.637090107,0.190697674,0.659517426,0.021719079,0.260978585,0.161104126
2018/9/13,0.424828705,2018/9/12,0,0.443307284,0.123923215,0.237586026,0.355806426,0.699860724,0.64094792,0.185412262,0.656836461,0.022021848,0.261995121,0.161176607
2018/9/14,0.383359583,2018/9/13,0,0.442348729,0.124509781,0.243182372,0.355806426,0.715877437,0.66161477,0.198731501,0.656836461,0.022324617,0.263011656,0.161249088
2018/9/17,0.375819718,2018/9/14,0,0.441390174,0.125096348,0.242837077,0.355806426,0.710306407,0.65610361,0.202325581,0.662198391,0.022627385,0.264028192,0.161321569
2018/9/18,0.43236804,2018/9/17,0,0.44043162,0.125682915,0.232087536,0.355806426,0.721100279,0.673188206,0.199788584,0.662198391,0.022930154,0.265044728,0.161394052
2018/9/19,0.338120395,2018/9/18,0,0.439473065,0.126269482,0.237762901,0.355806426,0.723189415,0.676494902,0.206765328,0.678284182,0.023232923,0.266061263,0.161466533
2018/9/20,0.431111484,2018/9/19,0,0.438514509,0.126856047,0.237191804,0.355806426,0.7204039,0.677597134,0.204862579,0.686327078,0.023535692,0.267077799,0.161539014
2018/9/21,0.408492685,2018/9/20,0,0.437555955,0.127442614,0.24454853,0.355806426,0.740947075,0.698263985,0.212684989,0.683646113,0.02383846,0.268094334,0.161611496
2018/9/24,0.353199727,2018/9/21,0,0.4365974,0.12802918,0.240665521,0.355806426,0.739206128,0.651419124,0.213530655,0.683646113,0.024141229,0.26911087,0.161683977
2018/9/25,0.351943304,2018/9/24,0,0.435638846,0.128615748,0.241257338,0.355806426,0.751044568,0.668228162,0.213530655,0.686327078,0.024443998,0.270127406,0.161756459
2018/9/26,0.355712839,2018/9/25,0,0.434680291,0.129202315,0.242595288,0.355806426,0.75,0.677597134,0.219027484,0.691689008,0.024746767,0.271143941,0.16182894
2018/9/27,0.397182491,2018/9/26,0,0.433721736,0.129788881,0.240986376,0.355806426,0.745821727,0.683108294,0.21987315,0.680965147,0.025049535,0.272160477,0.161901422
2018/9/28,0.39089958,2018/9/27,0,0.432763181,0.130375448,0.24584132,0.355806426,0.715181058,0.66161477,0.229598309,0.680965147,0.025352304,0.273177013,0.161973903
2018/10/1,0.39466938,2018/9/28,0,0.431804627,0.130962014,0.246253414,0.355806426,0.698467967,0.647561312,0.231712474,0.678284182,0.025655073,0.274193548,0.162046384
2018/10/2,0.363252836,2018/10/1,0,0.423155129,0.140993183,0.245401891,0,0.679317549,0.641774594,0.241860465,0.689008043,0.025957842,0.274193548,0.162118867
2018/10/3,0.443678367,2018/10/2,0,0.422196574,0.14157975,0.241850073,0,0.676880223,0.628547809,0.23551797,0.678284182,0.02626061,0.2740806,0.162191348
2018/10/4,0.355712839,2018/10/3,0,0.42123802,0.142166317,0.244253081,0,0.664693593,0.631027831,0.246723044,0.705093834,0.026563379,0.273967652,0.162263829
2018/10/5,0.395925935,2018/10/4,0,0.420176902,0.142613456,0.230555759,0,0.658774373,0.636814549,0.238266385,0.715817694,0.026563379,0.273854703,0.16233631
2018/10/8,0.416032153,2018/10/5,0,0.41944422,0.143507081,0.221988156,0,0.656685237,0.660788096,0.233403805,0.726541555,0.026386416,0.273741755,0.162408791
2018/10/9,0.393412162,2018/10/8,0,0.418711537,0.144400705,0.217048542,0,0.649721448,0.6712593,0.224312896,0.721179625,0.026209454,0.273628806,0.162481274
2018/10/10,0.248898974,2018/10/9,0,0.417978855,0.14529433,0.217243287,0,0.649721448,0.6712593,0.224312896,0.721179625,0.026032491,0.273515858,0.162553755
2018/10/11,0.155906693,2018/10/10,0,0.418273129,0.145692897,0.187514317,0,0.670264624,0.689721686,0.215433404,0.72386059,0.025855529,0.27340291,0.162698717
2018/10/12,0.491430798,2018/10/11,0,0.420466738,0.146383919,0.178765108,0,0.67862117,0.686139432,0.205919662,0.702412869,0.025678566,0.273289961,0.1627712
2018/10/15,0.286597634,2018/10/12,0,0.422660347,0.14707494,0.194555885,0,0.676532033,0.67539267,0.200845666,0.705093834,0.025501603,0.273177013,0.162843681
2018/10/16,0.471324448,2018/10/15,0,0.424853954,0.147765961,0.188331981,0,0.688718663,0.679250482,0.196617336,0.707774799,0.025324641,0.273064064,0.162916162
2018/10/17,0.449961808,2018/10/16,0,0.427047563,0.148456983,0.208537355,0,0.688370474,0.690823918,0.203805497,0.707774799,0.025147678,0.272951116,0.162988643
2018/10/18,0.297907299,2018/10/17,0,0.429241173,0.149148005,0.208274846,0,0.669916435,0.670708184,0.204862579,0.715817694,0.024970716,0.272838168,0.163061124
2018/10/19,0.432368702,2018/10/18,0,0.431434781,0.149839028,0.193450353,0,0.653899721,0.649765776,0.202748414,0.710455764,0.024793753,0.272725219,0.163133607
2018/10/22,0.353199727,2018/10/19,0,0.433628389,0.150530049,0.190052806,0,0.66051532,0.645356848,0.21141649,0.71849866,0.02461679,0.272612271,0.163206088
2018/10/23,0.335606754,2018/10/22,0,0.435821998,0.151221071,0.191896938,0,0.644498607,0.625792229,0.216913319,0.71849866,0.024439828,0.272499322,0.163278569
2018/10/24,0.165959802,2018/10/23,0,0.438015607,0.151912092,0.18897176,0,0.64902507,0.627996693,0.202959831,0.710455764,0.024262865,0.272386374,0.163278569
2018/10/25,0.486404442,2018/10/24,0,0.440209216,0.152603114,0.158003659,0,0.617339833,0.604849821,0.212684989,0.691689008,0.024085903,0.272273426,0.163204522
2018/10/26,0.267748106,2018/10/25,0,0.442402825,0.153294136,0.177756465,0,0.612116992,0.585285203,0.211839323,0.702412869,0.02390894,0.272160477,0.163130474
2018/10/29,0.44870459,2018/10/26,0,0.444596433,0.153985157,0.163536973,0,0.616991643,0.585009645,0.193023256,0.686327078,0.023731977,0.272047529,0.163056427
2018/10/30,0.326810599,2018/10/29,0,0.446790042,0.154676178,0.152536225,0,0.617688022,0.579774042,0.210782241,0.686327078,0.023555015,0.27193458,0.16298238
2018/10/31,0.39089905,2018/10/30,0,0.449017813,0.155415119,0.163013839,0,0.608635097,0.558831634,0.216490486,0.697050938,0.023378052,0.271821632,0.162908332
2018/11/1,0.446191478,2018/10/31,0,0.451143408,0.156010739,0.176586017,0,0.597493036,0.572058418,0.218604651,0.705093834,0.02320109,0.272296015,0.162834285
2018/11/2,0.276544658,2018/11/1,0,0.464805416,0.142439454,0.188644336,0,0.619777159,0.625792229,0.217124736,0.702412869,0.023024127,0.272770398,0.162760237
2018/11/5,0.443678234,2018/11/2,0,0.466931013,0.143035073,0.181392999,0,0.613509749,0.623312207,0.22346723,0.72386059,0.022847164,0.273244782,0.16268619
2018/11/6,0.305447958,2018/11/5,0,0.468728173,0.143184207,0.178745353,0,0.61908078,0.638467897,0.226215645,0.71849866,0.022847164,0.273719165,0.162612142
2018/11/7,0.544209453,2018/11/6,0,0.470726944,0.14360742,0.18317782,0,0.625348189,0.653899146,0.229598309,0.72386059,0.023603183,0.274193548,0.162538095
2018/11/8,0.30042094,2018/11/7,0,0.472725716,0.14403063,0.201505204,0,0.641713092,0.67263709,0.22832981,0.72386059,0.024359203,0.274667932,0.162464048
2018/11/9,0.42357215,2018/11/8,0,0.474724489,0.144453842,0.197753909,0,0.626740947,0.664921466,0.239957717,0.72922252,0.025115222,0.275142315,0.16239
2018/11/12,0.348172974,2018/11/9,0,0.475025538,0.144858677,0.186088894,0,0.59505571,0.626894461,0.237843552,0.715817694,0.025871241,0.275616698,0.162315953
2018/11/13,0.295394187,2018/11/12,0,0.474959916,0.144680978,0.166703986,0,0.582172702,0.641499036,0.242071882,0.702412869,0.02662726,0.276091082,0.162241905
2018/11/14,0.292881208,2018/11/13,0,0.474894295,0.144503276,0.166703986,0,0.582172702,0.641499036,0.242071882,0.702412869,0.027383279,0.276565465,0.162167858
2018/11/15,0.407235467,2018/11/14,0,0.474828673,0.144325577,0.160637201,0,0.590529248,0.635987875,0.236363636,0.697050938,0.028139298,0.277039848,0.16209381
2018/11/16,0.4072356,2018/11/15,0,0.474763052,0.144147876,0.172176107,0,0.594707521,0.563791678,0.231289641,0.694369973,0.028895317,0.277514231,0.162019763
2018/11/19,0.453731475,2018/11/16,0,0.474697431,0.143970177,0.171126117,0,0.621866295,0.588591899,0.216490486,0.686327078,0.029651336,0.277988615,0.161945715
2018/11/20,0.287854323,2018/11/19,0,0.474631808,0.143792476,0.150484162,0,0.637883008,0.589418573,0.211839323,0.680965147,0.030407355,0.278462998,0.161871668
2018/11/21,0.315500934,2018/11/20,0,0.474566187,0.143614776,0.13922559,0,0.618036212,0.580325158,0.214376321,0.680965147,0.031163374,0.278937381,0.161797621
2018/11/23,0.3745625,2018/11/21,0,0.474500566,0.143437077,0.145193602,0,0.618732591,0.571231744,0.222832981,0.680965147,0.031919393,0.279411765,0.161723573
2018/11/26,0.39466938,2018/11/23,0,0.474369322,0.143081676,0.142063296,0,0.597493036,0.578947368,0.217970402,0.678284182,0.033431431,0.280360531,0.161575478
