Pandemic,Consumption_1,Consumption_2,Close NASDQ,Net Income (in millions),SPOT EXCHANGE RATE - EURO AREA,"UNITED KINGDOM -- SPOT EXCHANGE RATE, US$/POUND (1/RXI_N.B.UK)","JAPAN -- SPOT EXCHANGE RATE, YEN/US$","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis",Unemployment,Commercial and Industral loans,Government investment,Pandemic1
0.000319852,0.592978978,0.278060374,0.459020961,0.480134457,0.505025126,0.456551724,0.58512931,0.355932203,0.345962656,0.513118279,0.322198123,0
0.000479157,0.592978999,0.278060384,0.635752848,0.480134457,0.494974874,0.4,0.64762931,0.576271186,0.345962656,0.513118279,0.322198463,0
0,0.592978995,0.278060343,0.563615277,0.480134457,0.512562814,0.502068966,0.621767241,0.423728814,0.345962656,0.513118279,0.322198463,1
0.000400674,0.592978978,0.278060375,0.574179232,0.480134457,0.592964824,0.609655172,0.580818966,0.457627119,0.345962656,0.513118279,0.322198463,1
0.000225031,0.592978994,0.278060342,0.474969554,0.480134457,0.648241206,0.602758621,0.596982759,0.406779661,0.345962656,0.513118279,0.322198463,1
0.001079741,0.59293991,0.278293262,0.631183859,0.480134457,0.472361809,0.219310345,0.63362069,0.559322034,0.345962656,0.51483871,0.322198463,1
0.000525632,0.592978978,0.278060374,0.67283499,0.480134457,0.474874372,0.511724138,0.712284483,0.627118644,0.352162643,0.757419355,0.322198463,1
0.000411775,0.592976359,0.278058393,0.583964201,0.480134457,0.429648241,0.44,0.659482759,0.593220339,0.407428526,0.757419355,0.033658738,1
0.000336908,0.592981662,0.278062354,0.597111045,0.480134457,0.454773869,0.390344828,0.640086207,0.491525424,0.407428525,0.757419354,0.182834882,1
0.000452457,0.59298164,0.278062345,0.530621534,0.480134457,0.449748744,0.442758621,0.615301724,0.406779661,0.407428526,0.757419355,0.182835222,1
0.000757693,0.592981657,0.278062312,0.622762252,0.480134457,0.43718593,0.495172414,0.619612069,0.457627119,0.407428525,0.757419355,0.182834882,1
0.000241179,0.59298164,0.278062345,0.566543943,0.480134457,0.525125628,0.515862069,0.625,0.559322034,0.407428526,0.757419355,0.182835222,1
1.88E-05,0.592981678,0.278062322,0.610713095,0.480134457,0.462311558,0.525517241,0.64762931,0.559322034,0.407428525,0.757419355,0.182834882,1
0.00255503,0.592981641,0.278062345,0.552368795,0.480134457,0.409547739,0.580689655,0.603448276,0.491525424,0.407428526,0.757419355,0.182835222,1
1.02E-05,0.580257764,0.28280578,0.571545576,0.480134457,0.5,0.463448276,0.619612069,0.474576271,0.407428525,0.757419355,0.182834882,1
0.000464943,0.382133844,0.563032128,0.561351089,0.480134457,0.462311558,0.449655172,0.627155172,0.440677966,0.462694408,1,0.332011366,1
4.46E-05,0.479171786,0.421440175,0.609222815,0.480134457,0.469849246,0.365517241,0.771551724,0.525423729,0.407428526,0.757419355,0.182834882,1
0.0001609,0.479171807,0.421440184,0.522206133,0.480134457,0.530150754,0.40137931,0.698275862,0.440677966,0.407428525,0.757419355,0.182835222,1
0.000167499,0.479171807,0.421440184,0.459726052,0.480134457,0.668341709,0.602758621,0.610991379,0.406779661,0.407428526,0.757419355,0.182834882,1
0.000337967,0.47917179,0.421440217,0.355219167,0.480134457,0.527638191,0.420689655,0.496767241,0.372881356,0.407428525,0.757419355,0.182835222,1
0.000203618,0.479171786,0.421440176,0.412772074,0.480134457,0.550251256,0.591724138,0.588362069,0.423728814,0.407428526,0.757419355,0.182834882,1
0.000201003,0.479171807,0.421440184,0.569212006,0.480134457,0.570351759,0.365517241,0.637931034,0.508474576,0.407428525,0.757419355,0.182835222,1
0.000252649,0.479171807,0.421440184,0.32114579,0.480134457,0.748743719,0.417931034,0.601293103,0.457627119,0.407428526,0.757419355,0.182834882,1
0.000237199,0.479171807,0.421440184,0.560963571,0.480134457,0.582914573,0.344827586,0.405172414,0.220338983,0.407428525,0.757419355,0.182835222,1
0.000690584,0.479015428,0.422371689,0.782714103,0.480134457,0.932160804,0.497931034,0.613146552,0.457627119,0.407428526,0.757419353,0.182834882,1
0.000382686,0.479171807,0.421440184,0.405603837,0.480134457,0.550251256,0.529655172,0.544181034,0.372881356,0.407428525,0.757419356,0.182835222,1
0.000290207,0.479171807,0.421440184,0.753371603,0.480134457,0.409547739,0.492413793,0.630387931,0.508474576,0.407428526,0.51483871,0.182834882,1
0.00037563,0.479171807,0.421440184,0.39900757,0.480134457,0.703517588,0.622068966,0.53987069,0.338983051,0.352162643,0.636344086,0.182834882,1
0.000548746,0.479166488,0.421436255,0.466316678,0.480134457,0.816582915,0.577931034,0.489224138,0.203389831,0.999999991,0.636344086,0.182835222,1
0.001192041,0.479172331,0.421440616,0.199477838,0.480134457,0.77638191,0.604137931,0.323275862,0.169491525,0.99999999,0.636344086,0.182834882,1
0.000555944,0.479172347,0.421440584,0.787779758,0.480134457,0.326633166,0.249655172,0.752155172,0.881355932,0.999999991,0.636344086,0.182835222,1
0.00096704,0.479172347,0.421440584,0.333910756,0.480134457,0.366834171,0.416551724,0.742456897,0.610169492,0.99999999,0.757849458,0.182834882,1
0.000635877,0.479172326,0.421440575,0.127097434,0.480134457,0.022613065,0.002758621,0.716594828,0.610169492,0.999999991,0.636344086,0.182835222,1
0.001747003,0.479172347,0.421440584,0.949227812,0.480134457,0.484924623,0.293793103,0.783405172,0.610169492,0.99999999,0.636344086,0.182834882,1
0.003394684,0.479172347,0.421440584,0,0.480134457,0.706030151,0.303448276,0.461206897,0.152542373,0.999999991,0.636344086,0.182835222,1
0.00147011,0.578236956,0.28132937,0.808931922,0.480134457,0.100502513,0.12,0.814655172,1,0.999999991,0.636344086,0.182834882,1
0.001813882,0.668293679,0.641520391,0.361208774,0.480134457,0.175879397,0.125517241,0.735991379,0.779661017,0.99999999,0.636344086,0.182834882,1
0.003189417,0.668293699,0.641520399,0.653294946,0.480134457,0.185929648,0.344827586,0.799568966,0.406779661,0.999999991,0.636344086,0.182835222,1
0.002856431,0.668293678,0.64152039,0.403882569,0.480134457,0.479899497,0.591724138,0.755387931,0.169491525,0.999999985,0.636344086,0.182834882,1
0.010574896,0.668293678,0.64152039,0.549561687,0.480134457,0.718592965,0.133793103,0.630387931,0.237288136,1,0.636344086,0.182835222,1
0.00368768,0.668293678,0.64152039,0.882288454,0.480134457,0.608040201,0.882758621,0.632543103,0.644067797,0.999999987,0.636344086,0.182834882,1
0.005309721,0.668293699,0.641520399,0.54106506,0.480134457,0.625628141,0.451034483,0.622844828,0.576271186,0.999999987,0.757849458,0.182835222,1
0.00609864,0.668293678,0.64152039,0.799141593,0.480134457,1,1,0.410560345,0.423728814,0.999999987,0.636344086,0.182834882,1
0.005888666,0.668293678,0.64152039,0.3899621,0.480134457,0.608040201,0.783448276,0.484913793,0.322033898,1,0.636344086,0.182835222,1
0.016760556,0.668293699,0.641520399,0.717426914,0.480134457,0.41959799,0.524137931,0.613146552,0.474576271,0.999999987,0.636344086,0.182834882,1
0.007943271,0.668293679,0.641520391,0.517677758,0.480134457,0.51758794,0.565517241,0.566810345,0.508474576,0.999999987,0.636344086,0.182834882,1
0.00820146,0.668059126,0.642917693,0.364339377,0.481512096,0.316582915,0.397241379,0.572198276,0.372881356,0.999999987,0.51483871,0.182835222,1
0.006953376,0.668293678,0.64152039,0.633650267,0.480134457,0.341708543,0.460689655,0.71012931,0.525423729,1,0.257419355,0.182834882,1
0.007546442,0.668293699,0.641520399,0.494469266,0.480134457,0.359296482,0.270344828,0.697198276,0.491525424,0.999999987,0.257419355,0.182835222,1
0.017276459,0.668293678,0.64152039,0.872451871,0.480134457,0.550251256,0.576551724,0.686422414,0.593220339,0.352162643,0.257419355,0.182834882,1
0.005911734,0.66828784,0.64151607,0.54544311,0.480134457,0.718592965,0.542068966,0.608836207,0.644067797,0.251086421,0.257419355,0.182835222,1
0.007980305,0.668294916,0.641521299,0.678074379,0.480134457,0.467336683,0.550344828,0.594827586,0.542372881,0.251086409,0.257419355,0.182834882,1
0.008051889,0.668294895,0.64152129,0.596654428,0.480134457,0.690954774,0.568275862,0.589439655,0.440677966,0.251086421,0.257419355,0.182835222,1
0.029476759,0.756007843,1,0.582884002,0.480134457,0.459798995,0.562758621,0.538793103,0.559322034,0.150010187,0,0.332011025,1
0.008429786,0.668294916,0.641521299,0.747202903,0.480134457,0.685929648,0.616551724,0.568965517,0.508474576,0.251086409,0.257419355,0.182835222,1
0.006402817,0.668294895,0.64152129,0.489657444,0.480134457,0.366834171,0.350344828,0.660560345,0.288135593,0.251086421,0.257419355,0.182834882,1
0.009546708,0.578238173,0.28133027,0.640841912,0.480134457,0.349246231,0.355862069,0.65625,0.474576271,0.251086421,0.257419355,0.182835222,1
0.007220712,0.576215423,0.085063937,0.628480257,0.480134457,0.630653266,0.576551724,0.60237069,0.576271186,0.251086409,0.257419355,0.182834882,1
0.019264318,0.576215439,0.085063905,0.508806022,0.480134457,0.5,0.430344828,0.642241379,0.474576271,0.251086421,0.257419355,0.182835222,1
0.006675448,0.576215402,0.085063928,0.388610581,0.480134457,0.472361809,0.202758621,0.623922414,0.423728814,0.251086409,0.257419355,0.182834882,1
0.007679344,0.576215423,0.085063937,0.694541637,0.480134457,0.459798995,0.571034483,0.636853448,0.593220339,0.251086421,0.257419355,0.182835222,1
0.007463219,0.576215424,0.085063937,0.560085874,0.480134457,0.487437186,0.531034483,0.606681034,0.474576271,0.251086409,0.257419355,0.182834882,1
0.008059947,0.576215439,0.085063905,0.641182048,0.480134457,0.479899497,0.433103448,0.601293103,0.491525424,0.251086421,0.257419355,0.182835222,1
0.017875556,0.576215402,0.085063928,0.615692729,0.480134457,0.600502513,0.59862069,0.600215517,0.627118644,0.251086421,0.257419355,0.182834882,1
0.007056404,0.576215423,0.085063937,0.48973303,0.480134457,0.540201005,0.503448276,0.581896552,0.423728814,0.251086409,0.257419355,0.182834882,1
0.007040279,0.576215439,0.085063904,0.737764274,0.480134457,0.565326633,0.467586207,0.606681034,0.525423729,0.251086421,0.257419355,0.182835222,1
0.007735507,0.576215423,0.085063937,0.545916931,0.480134457,0.726130653,0.71862069,0.653017241,0.525423729,0.251086409,0.257419355,0.182834882,1
0.008227431,0.576176312,0.085296806,0.396061982,0.480134457,0.683417085,0.351724138,0.604525862,0.508474576,0.251086421,0.51483871,0.182835222,1
0.019174241,0.576215423,0.085063937,0.621537651,0.480134457,0.304020101,0.371034483,0.630387931,0.508474576,0.251086409,0.318924731,0.182834882,1
0.007174664,0.57621544,0.085063905,0.617292439,0.480134457,0.354271357,0.506206897,0.591594828,0.542372881,0.251086421,0.318924731,0.332011366,1
0.008774681,0.576215423,0.085063937,0.586597857,0.480134457,0.427135678,0.339310345,0.575431034,0.610169492,0.352162643,0.318924731,0.182835222,1
0.007860476,0.576208346,0.085058707,0.63280726,0.480134457,0.545226131,0.482758621,0.655172414,0.355932203,0.176081328,0.318924731,0.182834882,1
0.008049582,0.576213504,0.085062473,0.642274093,0.480134457,0.620603015,0.6,0.639008621,0.610169492,0.176081328,0.318924731,0.033658738,1
0.019334672,0.576218608,0.085066293,0.601471327,0.480134457,0.432160804,0.333793103,0.753232759,0.576271186,0.176081315,0.318924731,0.516829199,1
0.00820259,0.576213487,0.085062505,0.450824984,0.480134457,0.638190955,0.437241379,0.584051724,0.440677966,0.176081328,0.318924731,0.516829199,1
0.007349087,0.576213466,0.085062496,0.479942419,0.480134457,0.454773869,0.377931034,0.579741379,0.423728814,0.176081328,0.318924731,0.516829539,1
0.009270122,0.576213504,0.085062473,0.606976113,0.480134457,0.429648241,0.437241379,0.642241379,0.491525424,0.176081328,0.318924731,0.516829199,1
0.008443957,0.576213488,0.085062505,0.601367537,0.480134457,0.56281407,0.390344828,0.643318966,0.525423729,0.176081328,0.318924731,0.516829199,1
0.022253417,0.578236238,0.281328839,0.687680256,0.480134457,0.743718593,0.593103448,0.621767241,0.661016949,0.176081315,0.318924731,0.516829199,1
0.008946303,0.62661975,0.151097765,0.531724861,0.480134457,0.605527638,0.540689655,0.692887931,0.457627119,0.176081328,0.318924731,0.516829199,1
0.009972673,0.626619729,0.151097755,0.670588852,0.480134457,0.630653266,0.482758621,0.577586207,0.474576271,0.176081328,0.318924731,0.516829539,1
0.009347679,0.626619766,0.151097733,0.507944682,0.480134457,0.454773869,0.43862069,0.648706897,0.508474576,0.176081328,0.318924731,0.516829199,1
0.009512833,0.628970559,0.152815287,0.583386591,0.480134457,0.374371859,0.412413793,0.603448276,0.474576271,0.176081328,0.318924731,0.516829199,1
0.031730361,0.681347644,0.025502038,0.569477685,0.480134457,0.713567839,0.699310345,0.639008621,0.559322034,0,0.123010752,1,1
0.009785062,0.630962262,0.154270388,0.602118882,0.480134457,0.520100503,0.333793103,0.640086207,0.491525424,0.176081328,0.318924731,0.516829199,1
0.011854621,0.630962246,0.15427042,0.535398666,0.480134457,0.773869347,0.609655172,0.610991379,0.542372881,0.176081328,0.318924731,0.516829199,1
0.010749053,0.630967346,0.1542742,0.630271189,0.480134457,0.618090452,0.473103448,0.634698276,0.423728814,0.176081328,0.318924731,0.516829199,1
0.027803865,0.631059969,0.153688224,0.596365341,0.480134457,0.56281407,0.689655172,0.601293103,0.525423729,0.176081328,0.318924731,0.516829199,1
0.012513995,0.630962242,0.154270379,0.592986545,0.480134457,0.630653266,0.56137931,0.735991379,0.542372881,0.176081315,0.51483871,0.516829539,1
0.009071402,0.630957126,0.154266631,0.603499168,0.480134457,0.72361809,0.575172414,0.654094828,0.661016949,0.176081328,0.551182795,0.516829199,1
0.013924613,0.630961854,0.154270136,0.521691699,0.480134457,0.713567839,0.491034483,0.636853448,0.593220339,0.176081328,0.551182796,0.516829199,1
0.011304927,0.630961876,0.154270146,0.674972825,0.480134457,0.459798995,0.611034483,0.697198276,0.661016949,0.352162643,0.551182795,0.516829199,1
0.027549761,0.630961891,0.154270113,0.624373808,0.480134457,0.512562814,0.467586207,0.492456897,0.457627119,0.301940463,0.551182796,0.516829199,1
0.012796949,0.630961854,0.154270136,0.577200405,0.480134457,0.66080402,0.537931034,0.537715517,0.440677966,0.301940463,0.551182795,0.516829539,1
0.012861705,0.630961876,0.154270146,0.598918334,0.480134457,0.540201005,0.510344828,0.579741379,0.355932203,0.301940463,0.551182796,0.516829199,1
0.011842356,0.630961854,0.154270136,0.255691353,0.480134457,0.58040201,0.310344828,0.561422414,0.355932203,0.301940463,0.551182795,0.516829199,1
0.010491567,0.630961892,0.154270114,0.615945997,0.480134457,0.208542714,0.331034483,0.698275862,0.593220339,0.251718282,0.551182796,0.516829199,1
0.033796853,0.630961854,0.154270136,0.639703613,0.480134457,0.565326633,0.502068966,0.620689655,0.508474576,0.301940463,0.551182795,0.516829199,1
0.014046698,0.630961875,0.154270145,0.65855718,0.480134457,0.494974874,0.539310345,0.626077586,0.576271186,0.301940463,0.551182796,0.516829539,1
0.012471663,0.582578364,0.28450122,0.568917561,0.480134457,0.422110553,0.397241379,0.614224138,0.491525424,0.301940463,0.551182795,0.516829199,1
0.012508256,0.616760887,0.244485203,0.579233324,0.480134457,0.515075377,0.347586207,0.572198276,0.457627119,0.30194045,0.551182796,0.516829199,1
0.018730066,0.616760903,0.244485171,0.562223145,0.480134457,0.454773869,0.386206897,0.635775862,0.491525424,0.301940463,0.551182795,0.516829199,1
0.033654031,0.616760888,0.244485204,0.624194998,0.480134457,0.701005025,0.597241379,0.618534483,0.525423729,0.301940463,0.551182796,0.516829199,1
0.016671114,0.616760887,0.244485204,0.603706748,0.480134457,0.67839196,0.595862069,0.580818966,0.525423729,0.301940463,0.551182795,0.516829539,1
0.015228733,0.616760904,0.244485172,0.432104537,0.480134457,0.396984925,0.343448276,0.665948276,0.457627119,0.301940463,0.551182796,0.516829199,1
0.016296216,0.616760866,0.244485194,0.622733485,0.480134457,0.394472362,0.444137931,0.66487069,0.491525424,0.301940463,0.551182795,0.516829199,1
0.017797713,0.616760887,0.244485204,0.410397891,0.480134457,0.507537688,0.384827586,0.621767241,0.440677966,0.301940463,0.551182796,0.516829199,1
0.040191631,0.616760904,0.244485172,0.627990079,0.480134457,0.577889447,0.4,0.679956897,0.508474576,0.301940463,0.551182795,0.516829539,1
0.018435507,0.616760887,0.244485203,0.667087652,0.480134457,0.522613065,0.604137931,0.630387931,0.542372881,0.301940464,0.551182796,0.516829199,1
0.02117533,0.616839065,0.244019447,0.615819644,0.412244448,0.577889447,0.624827586,0.594827586,0.559322034,0.301940461,0.551182795,0.516829199,1
0.017100593,0.616760904,0.244485172,0.591063057,0.480134457,0.467336683,0.473103448,0.629310345,0.491525424,0.301940463,0.51483871,0.516829199,1
0.062049005,0.652931308,0.205921523,0.691001518,0.480134457,0.698492462,0.497931034,0.618534483,0.525423729,0.301940461,0.557419355,1,1
0.0214579,0.616757133,0.244482382,0.508602956,0.480134457,0.502512563,0.604137931,0.627155172,0.440677966,0.258448449,0.536129032,0.516829199,1
0.01921566,0.616757117,0.244482414,0.646288597,0.480134457,0.59798995,0.508965517,0.608836207,0.542372881,0.258448449,0.536129032,0.516829199,1
0.020300623,0.616757097,0.244482406,0.59236268,0.480134457,0.444723618,0.508965517,0.610991379,0.423728814,0.258448448,0.536129032,0.516829199,1
0.020939839,0.616757133,0.244482382,0.600703624,0.480134457,0.572864322,0.535172414,0.570043103,0.559322034,0.258448449,0.536129032,0.516829199,1
0.049203649,0.616757117,0.244482414,0.429562824,0.480134457,0.638190955,0.424827586,0.672413793,0.491525424,0.258448449,0.536129032,0.516829539,1
0.021316331,0.616757118,0.244482415,0.616905488,0.480134457,0.628140704,0.386206897,0.621767241,0.491525424,0.258448449,0.557419355,0.516829199,1
0.020708221,0.616757133,0.244482382,0.596209653,0.480134457,0.522613065,0.535172414,0.59375,0.525423729,0.258448448,0.536129032,0.516829199,1
0.022509435,0.616757118,0.244482415,0.516169994,0.480134457,0.590452261,0.528275862,0.637931034,0.474576271,0.258448449,0.536129032,0.516829199,1
0.020119684,0.582574593,0.28449843,0.577408547,0.480134457,0.535175879,0.382068966,0.625,0.542372881,0.164734255,0.536129032,0.516829199,1
0.054687772,0.528358182,0.238321097,0.712880767,0.480134457,0.532663317,0.628965517,0.640086207,0.474576271,0.164734253,0.536129032,0.516829539,1
0.023873411,0.528358188,0.238321139,0.510353838,0.480134457,0.655778894,0.587586207,0.581896552,0.491525424,0.258448449,0.536129032,0.516829199,1
0.026465092,0.528358182,0.238321097,0.575334452,0.480134457,0.753768844,0.470344828,0.662715517,0.491525424,0.258448449,0.536129032,0.516829199,1
0.024685312,0.528358182,0.238321097,0.419102662,0.480134457,0.613065327,0.52137931,0.586206897,0.491525424,0.258448448,0.536129032,0.516829199,1
0.02499057,0.528358183,0.238321098,0.503705114,0.480134457,0.552763819,0.524137931,0.511853448,0.508474576,0.258448449,0.536129032,0.516829199,1
0.056662827,0.528358187,0.238321138,0.660428208,0.480134457,0.811557789,0.612413793,0.570043103,0.559322034,0.258448449,0.536129032,0.516829539,1
0.025260501,0.528358183,0.238321098,0.482946105,0.480134457,0.479899497,0.566896552,0.595905172,0.457627119,0.258448449,0.536129032,0.516829199,1
0.024029417,0.528358182,0.238321097,0.641806479,0.480134457,0.615577889,0.513103448,0.627155172,0.491525424,0.258448448,0.536129032,0.516829199,1
0.025431353,0.528358187,0.238321138,0.586366587,0.480134457,0.575376884,0.564137931,0.622844828,0.457627119,0.258448449,0.536129032,0.516829199,1
0.025472719,0.528358183,0.238321098,0.651400225,0.480134457,0.600502513,0.615172414,0.702586207,0.508474576,0.258448449,0.51483871,0.516829539,1
0.053067635,0.528416816,0.237971779,0.651440843,0.480134457,0.341708543,0.369655172,0.659482759,0.525423729,0.352162643,0.501505376,0.516829199,1
0.027672127,0.528357202,0.238320372,0.582612679,0.480134457,0.56281407,0.488275862,0.598060345,0.440677966,0.339118505,0.501505376,0.516829199,1
0.02472589,0.528356677,0.238320021,0.593506621,0.480134457,0.854271357,0.593103448,0.577586207,0.559322034,0.339118505,0.501505376,0.516829199,1
0.025858177,0.528356671,0.238319979,0.623796197,0.480134457,0.417085427,0.488275862,0.632543103,0.508474576,0.339118505,0.501505376,0.516829199,1
0.024271059,0.528356672,0.23831998,0.504369591,0.480134457,0.32160804,0.336551724,0.667025862,0.542372881,0.339118505,0.501505376,0.516829539,1
0.059748681,0.528356676,0.23832002,0.535831873,0.480134457,0.472361809,0.533793103,0.61637931,0.542372881,0.339118505,0.501505376,0.516829199,1
0.025625637,0.528356671,0.238319979,0.453279828,0.480134457,0.542713568,0.473103448,0.700431034,0.593220339,0.339118503,0.501505376,0.516829199,1
0.024692141,0.528356672,0.23831998,0.692965052,0.480134457,0.603015075,0.43862069,0.655172414,0.593220339,0.339118505,0.501505376,0.033658738,1
0.026420645,0.528356671,0.238319979,0.577928061,0.480134457,0.577889447,0.528275862,0.628232759,0.542372881,0.339118505,0.501505376,0.098077923,1
0.028041043,0.528356676,0.23832002,0.547049028,0.480134457,0.560301508,0.515862069,0.580818966,0.508474576,0.339118505,0.501505376,0.098078264,1
0.051130754,0.528356672,0.23831998,0.624235608,0.480134457,0.613065327,0.475862069,0.567887931,0.474576271,0.339118505,0.501505376,0.098077923,1
0.026181197,0.582573082,0.284497312,0.607299324,0.480134457,0.670854271,0.649655172,0.563577586,0.474576271,0.339118505,0.501505376,0.098078264,1
0.025559615,0.606445592,0.251147455,0.523263207,0.480134457,0.447236181,0.428965517,0.65625,0.525423729,0.339118505,0.501505376,0.098077923,1
0.023188282,0.606445591,0.251147455,0.628890906,0.480134457,0.432160804,0.47862069,0.634698276,0.457627119,0.339118505,0.501505376,0.098078264,1
0.022090396,0.606445612,0.251147464,0.587510527,0.480134457,0.304020101,0.353103448,0.631465517,0.491525424,0.339118505,0.501505376,0.098077923,1
0.057726527,0.606445592,0.251147455,0.599680959,0.480134457,0.592964824,0.452413793,0.626077586,0.525423729,0.339118505,0.501505376,0.098078264,1
0.022679891,0.606445591,0.251147455,0.610557411,0.480134457,0.560301508,0.56,0.677801724,0.576271186,0.339118503,0.501505376,0.098077923,1
0.027341383,0.604453926,0.249692331,0.675157275,0.480134457,0.510050251,0.548965517,0.594827586,0.508474576,0.339118505,0.501505376,0.098078264,1
0.025446903,0.604717374,0.249884802,0.537507168,0.480134457,0.550251256,0.539310345,0.655172414,0.593220339,0.339118505,0.501505376,0.098077923,1
0.024577889,0.604717352,0.249884792,0.601049965,0.480134457,0.716080402,0.634482759,0.503232759,0.508474576,0.339118505,0.501505376,0.098078264,1
0.06307889,0.604717353,0.249884793,0.606560392,0.480134457,0.645728643,0.526896552,0.682112069,0.474576271,0.339118505,0.501505376,0.098077923,1
0.023449367,0.604736897,0.249768353,0.655299096,0.480134457,0.520100503,0.536551724,0.641163793,0.440677966,0.339118505,0.51483871,0.098078264,1
0.025707444,0.604717389,0.249884769,0.627897572,0.480134457,0.248743719,0.340689655,0.640086207,0.474576271,0.352162643,0.507956989,0.098077923,1
0.025130786,0.604717884,0.249885186,0.214841769,0.480134457,0.502512563,0.408275862,0.622844828,0.457627119,0.296290535,0.507956989,0.098078264,1
0.027526627,0.604713458,0.249881911,0.476713665,0.480134457,0.492462312,0.434482759,0.645474138,0.661016949,0.296290535,0.507956989,0.098077923,1
0.079673141,0.628844989,0.216721249,0.291606994,0.480134457,0.444723618,0.216551724,0.584051724,0.457627119,0.240418428,0.501075269,0.162497449,1
0.027833794,0.604713458,0.249881911,0.730191598,0.480134457,0.575376884,0.44137931,0.651939655,0.542372881,0.296290535,0.507956989,0.098078264,1
0.02797166,0.604713457,0.24988191,0.432237657,0.480134457,0.698492462,0.252413793,0.619612069,0.457627119,0.296290535,0.507956989,0.098077923,1
0.028462525,0.604713458,0.249881911,0.522304287,0.480134457,0.399497487,0.4,0.621767241,0.491525424,0.296290535,0.507956989,0.098078264,1
0.066101962,0.604713479,0.249881921,0.677762726,0.480134457,0.630653266,0.60137931,0.57112069,0.525423729,0.296290535,0.507956989,0.098077923,1
0.02546818,0.604713457,0.24988191,0.637658848,0.480134457,0.452261307,0.466206897,0.604525862,0.508474576,0.296290535,0.507956989,0.098077923,1
0.028429186,0.604713458,0.249881911,0.479670539,0.480134457,0.494974874,0.637241379,0.563577586,0.525423729,0.296290535,0.507956989,0.098078264,1
0.028290072,0.580840949,0.283231768,0.479474799,0.480134457,0.492462312,0.445517241,0.605603448,0.508474576,0.296290536,0.507956989,0.098077923,1
0.029285311,0.577324116,0.273769595,0.492869274,0.480134457,0.608040201,0.473103448,0.588362069,0.525423729,0.296290535,0.507956989,0.098078264,1
0.065054183,0.57732408,0.273769619,0.552085635,0.480134457,0.221105528,0.264827586,0.650862069,0.474576271,0.296290535,0.507956989,0.098077923,1
0.026641027,0.577324117,0.273769596,0.667215131,0.480134457,0.43718593,0.386206897,0.662715517,0.508474576,0.296290535,0.507956989,0.098078264,1
0.029236001,0.577324079,0.273769618,0.369463129,0.480134457,0.457286432,0.513103448,0.655172414,0.508474576,0.296290535,0.507956989,0.098077923,1
0.028655149,0.577319692,0.273766321,0.583137836,0.480134457,0.494974874,0.464827586,0.632543103,0.491525424,0.296290535,0.507956989,0.098078264,1
0.029521028,0.57732408,0.273769619,0.699821358,0.480134457,0.40201005,0.434482759,0.642241379,0.491525424,0.296290535,0.507956989,0.098077923,1
0.063655041,0.577324116,0.273769595,0.678265316,0.480134457,0.628140704,0.699310345,0.614224138,0.525423729,0.296290536,0.507956989,0.098078264,1
0.026289199,0.57732408,0.273769619,0.541804278,0.480134457,0.665829146,0.455172414,0.643318966,0.491525424,0.296290535,0.507956989,0.098077923,1
0.031462805,0.577324117,0.273769596,0.607963807,0.480134457,0.537688442,0.582068966,0.613146552,0.559322034,0.296290535,0.507956989,0.098078264,1
0.027361649,0.57728499,0.274002497,0.652289768,0.391965614,0.595477387,0.452413793,0.618534483,0.491525424,0.296290535,0.51483871,0.098077923,1
0.029480345,0.577328543,0.273772871,0.415186301,0.480134457,0.407035176,0.517241379,0.605603448,0.542372881,0.342678823,0.517849462,0.098078264,1
0.074088006,0.577328123,0.27377261,0.709167477,0.480134457,0.718592965,0.540689655,0.660560345,0.644067797,0.342678823,0.517849462,0.098077923,1
0.027888086,0.577328159,0.273772587,0.457698213,0.480134457,0.507537688,0.442758621,0.617456897,0.474576271,0.342678825,0.517849462,0.098078264,1
0.032932407,0.577328123,0.273772611,0.681747903,0.480134457,0.492462312,0.437241379,0.659482759,0.593220339,0.342678823,0.517849462,0.098077923,1
0.032045772,0.57732816,0.273772587,0.593015877,0.480134457,0.489949749,0.52137931,0.625,0.457627119,0.342678823,0.517849462,0.098078264,1
0.031443831,0.577328122,0.27377261,0.652266641,0.480134457,0.688442211,0.56137931,0.595905172,0.525423729,0.342678823,0.517849462,0.098077923,1
0.075775642,0.57732816,0.273772587,0.731606859,0.480134457,0.316582915,0.431724138,0.605603448,0.423728814,0.342678823,0.517849462,0.098078264,1
0.030060769,0.577328123,0.27377261,0.553310793,0.480134457,0.522613065,0.48,0.623922414,0.508474576,0.342678825,0.517849462,0.098077923,1
0.037850616,0.57732816,0.273772588,0.505478557,0.480134457,0.567839196,0.555862069,0.573275862,0.491525424,0.342678823,0.517849462,0.098077923,1
0.03741819,0.577328122,0.27377261,0.528761788,0.480134457,0.386934673,0.333793103,0.65625,0.525423729,0.342678823,0.517849462,0.098078264,1
0.03597822,0.57732816,0.273772587,0.536010684,0.480134457,0.56281407,0.499310345,0.627155172,0.542372881,0.342678823,0.517849462,0.098077923,1
0.090879228,0.580844992,0.28323476,0.449155892,0.480134457,0.701005025,0.572413793,0.625,0.542372881,0.342678823,0.517849462,0.098078264,1
0.034900632,0.555175978,0.284399473,0.582173833,0.480134457,0.613065327,0.415172414,0.639008621,0.559322034,0.342678823,0.517849462,0.098077923,1
