Date,Close Pfizer,Date,Pandemic,Consumption_1,Consumption_2,Close NASDQ,Net Income (in millions),SPOT EXCHANGE RATE - EURO AREA,"UNITED KINGDOM -- SPOT EXCHANGE RATE, US$/POUND (1/RXI_N.B.UK)","JAPAN -- SPOT EXCHANGE RATE, YEN/US$","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis",Unemployment,Commercial and Industral loans,Government investment
2020/2/20,0.321783846,2020/2/19,0.467554929,0.555847628,0.434758349,0.609222815,0.480134457,0.469849246,0.365517241,0.771551724,0.525423729,0.407428526,0.757419355,0.182834882
2020/2/21,0.353199727,2020/2/20,0.468713013,0.555847626,0.434758353,0.522206133,0.480134457,0.530150754,0.40137931,0.698275862,0.440677966,0.407428525,0.757419355,0.182835222
2020/2/24,0.23758878,2020/2/21,0.468719763,0.555847626,0.434758353,0.459726052,0.480134457,0.668341709,0.602758621,0.610991379,0.406779661,0.407428526,0.757419355,0.182834882
2020/2/25,0.276544526,2020/2/24,0.468624662,0.555847626,0.434758344,0.355219167,0.480134457,0.527638191,0.420689655,0.496767241,0.372881356,0.407428525,0.757419355,0.182835222
2020/2/26,0.468811337,2020/2/25,0.46889495,0.555847622,0.434758342,0.412772074,0.480134457,0.550251256,0.591724138,0.588362069,0.423728814,0.407428526,0.757419355,0.182834882
2020/2/27,0.291624123,2020/2/26,0.468761525,0.555847626,0.434758353,0.569212006,0.480134457,0.570351759,0.365517241,0.637931034,0.508474576,0.407428525,0.757419355,0.182835222
2020/2/28,0.284084788,2020/2/27,0.468965505,0.555847626,0.434758353,0.32114579,0.480134457,0.748743719,0.417931034,0.601293103,0.457627119,0.407428526,0.757419355,0.182834882
2020/3/2,0.553006138,2020/2/28,0.468732405,0.555847626,0.434758353,0.560963571,0.480134457,0.582914573,0.344827586,0.405172414,0.220338983,0.407428525,0.757419355,0.182835222
2020/3/3,0.296650876,2020/3/2,0.469137423,0.804596245,0.142115999,0.782714103,0.480134457,0.932160804,0.497931034,0.613146552,0.457627119,0.407428526,0.757419353,0.182834882
2020/3/4,0.633431404,2020/3/3,0.469181013,0.555847626,0.434758353,0.405603837,0.480134457,0.550251256,0.529655172,0.544181034,0.372881356,0.407428525,0.757419356,0.182835222
2020/3/5,0.251412086,2020/3/4,0.468457609,0.555847626,0.434758353,0.753371603,0.480134457,0.409547739,0.492413793,0.630387931,0.508474576,0.407428526,0.51483871,0.182834882
2020/3/6,0.314243849,2020/3/5,0.468992273,0.555847626,0.434758353,0.39900757,0.480134457,0.703517588,0.622068966,0.53987069,0.338983051,0.352162643,0.636344086,0.182834882
2020/3/9,0.211199121,2020/3/6,0.469678645,0.553432779,0.431613356,0.466316678,0.480134457,0.816582915,0.577931034,0.489224138,0.203389831,0.999999991,0.636344086,0.182835222
2020/3/10,0.473837693,2020/3/9,0.468969684,0.556093846,0.435079011,0.199477838,0.480134457,0.77638191,0.604137931,0.323275862,0.169491525,0.99999999,0.636344086,0.182834882
2020/3/11,0.065428451,2020/3/10,0.469056537,0.556093843,0.435079015,0.787779758,0.480134457,0.326633166,0.249655172,0.752155172,0.881355932,0.999999991,0.636344086,0.182835222
2020/3/12,0.099357841,2020/3/11,0.470899756,0.556093846,0.435079019,0.333910756,0.480134457,0.366834171,0.416551724,0.742456897,0.610169492,0.99999999,0.757849458,0.182834882
2020/3/13,0.707573626,2020/3/12,0.468093686,0.556093848,0.435079016,0.127097434,0.480134457,0.022613065,0.002758621,0.716594828,0.610169492,0.999999991,0.636344086,0.182835222
2020/3/16,0.051605145,2020/3/13,0.473890317,0.556093843,0.435079015,0.949227812,0.480134457,0.484924623,0.293793103,0.783405172,0.610169492,0.99999999,0.636344086,0.182834882
2020/3/17,0.61835194,2020/3/16,0.469939331,0.556093846,0.435079019,0,0.480134457,0.706030151,0.303448276,0.461206897,0.152542373,0.999999991,0.636344086,0.182835222
2020/3/18,0.394668982,2020/3/17,0.46922133,0.538750594,0.476433671,0.808931922,0.480134457,0.100502513,0.12,0.814655172,1,0.999999991,0.636344086,0.182834882
2020/3/19,0.1257475,2020/3/18,0.470660178,0.626877069,0.438963523,0.361208774,0.480134457,0.175879397,0.125517241,0.735991379,0.779661017,0.99999999,0.636344086,0.182834882
2020/3/20,0.19234946,2020/3/19,0.476435549,0.62687708,0.438963537,0.653294946,0.480134457,0.185929648,0.344827586,0.799568966,0.406779661,0.999999991,0.636344086,0.182835222
2020/3/23,0.30419074,2020/3/20,0.470765047,0.626877074,0.438963534,0.403882569,0.480134457,0.479899497,0.591724138,0.755387931,0.169491525,0.999999985,0.636344086,0.182834882
2020/3/24,0.521590124,2020/3/23,0.479631798,0.626877075,0.43896353,0.549561687,0.480134457,0.718592965,0.133793103,0.630387931,0.237288136,1,0.636344086,0.182835222
2020/3/25,0.375819321,2020/3/24,0.468330666,0.626877078,0.438963534,0.882288454,0.480134457,0.608040201,0.882758621,0.632543103,0.644067797,0.999999987,0.636344086,0.182834882
2020/3/26,0.620865449,2020/3/25,0.476604941,0.62687708,0.438963537,0.54106506,0.480134457,0.625628141,0.451034483,0.622844828,0.576271186,0.999999987,0.757849458,0.182835222
2020/3/27,0.262721485,2020/3/26,0.476439567,0.626877071,0.43896353,0.799141593,0.480134457,1,1,0.410560345,0.423728814,0.999999987,0.636344086,0.182834882
2020/3/30,0.591962016,2020/3/27,0.471458246,0.626877078,0.438963534,0.3899621,0.480134457,0.608040201,0.783448276,0.484913793,0.322033898,1,0.636344086,0.182835222
2020/3/31,0.36576661,2020/3/30,0.470454261,0.62687708,0.438963537,0.717426914,0.480134457,0.41959799,0.524137931,0.613146552,0.474576271,0.999999987,0.636344086,0.182834882
2020/4/1,0.257694997,2020/3/31,0.479818746,0.626877069,0.438963523,0.517677758,0.480134457,0.51758794,0.565517241,0.566810345,0.508474576,0.999999987,0.636344086,0.182834882
2020/4/2,0.510280327,2020/4/1,0.475410061,1,0,0.364339377,0.481512096,0.316582915,0.397241379,0.572198276,0.372881356,0.999999987,0.51483871,0.182835222
2020/4/3,0.46629796,2020/4/2,0.465916288,0.626877078,0.438963534,0.633650267,0.480134457,0.341708543,0.460689655,0.71012931,0.525423729,1,0.257419355,0.182834882
2020/4/6,0.486404045,2020/4/3,0.470496653,0.626877077,0.438963533,0.494469266,0.480134457,0.359296482,0.270344828,0.697198276,0.491525424,0.999999987,0.257419355,0.182835222
2020/4/7,0.248898444,2020/4/6,0.462007977,0.626877078,0.438963534,0.872451871,0.480134457,0.550251256,0.576551724,0.686422414,0.593220339,0.352162643,0.257419355,0.182834882
2020/4/8,0.49394391,2020/4/7,0.467187369,0.62421601,0.435497881,0.54544311,0.480134457,0.718592965,0.542068966,0.608836207,0.644067797,0.251086421,0.257419355,0.182835222
2020/4/9,0.468811337,2020/4/8,0.476863889,0.627431749,0.439685915,0.678074379,0.480134457,0.467336683,0.550344828,0.594827586,0.542372881,0.251086409,0.257419355,0.182834882
2020/4/13,0.338119866,2020/4/9,0.473101687,0.627431747,0.439685911,0.596654428,0.480134457,0.690954774,0.568275862,0.589439655,0.440677966,0.251086421,0.257419355,0.182835222
2020/4/14,0.532900186,2020/4/13,0.45804489,0.731866207,0.423997253,0.582884002,0.480134457,0.459798995,0.562758621,0.538793103,0.559322034,0.150010187,0,0.332011025
2020/4/15,0.310474181,2020/4/14,0.479334137,0.627431749,0.439685914,0.747202903,0.480134457,0.685929648,0.616551724,0.568965517,0.508474576,0.251086409,0.257419355,0.182835222
2020/4/16,0.358226083,2020/4/15,0.463925674,0.627431747,0.439685911,0.489657444,0.480134457,0.366834171,0.350344828,0.660560345,0.288135593,0.251086421,0.257419355,0.182834882
2020/4/17,0.498970663,2020/4/16,0.482126294,0.539305261,0.477156045,0.640841912,0.480134457,0.349246231,0.355862069,0.65625,0.474576271,0.251086421,0.257419355,0.182835222
2020/4/20,0.265234994,2020/4/17,0.463796224,0.528026921,0.506328354,0.628480257,0.480134457,0.630653266,0.576551724,0.60237069,0.576271186,0.251086409,0.257419355,0.182834882
2020/4/21,0.311730737,2020/4/20,0.460623336,0.52802692,0.506328361,0.508806022,0.480134457,0.5,0.430344828,0.642241379,0.474576271,0.251086421,0.257419355,0.182835222
2020/4/22,0.44870459,2020/4/21,0.468715734,0.528026919,0.506328351,0.388610581,0.480134457,0.472361809,0.202758621,0.623922414,0.423728814,0.251086409,0.257419355,0.182834882
2020/4/23,0.424828705,2020/4/22,0.47383124,0.528026918,0.50632835,0.694541637,0.480134457,0.459798995,0.571034483,0.636853448,0.593220339,0.251086421,0.257419355,0.182835222
2020/4/24,0.456244984,2020/4/23,0.470970892,0.528026915,0.506328346,0.560085874,0.480134457,0.487437186,0.531034483,0.606681034,0.474576271,0.251086409,0.257419355,0.182834882
2020/4/27,0.488917024,2020/4/24,0.476426961,0.52802692,0.506328361,0.641182048,0.480134457,0.479899497,0.433103448,0.601293103,0.491525424,0.251086421,0.257419355,0.182835222
2020/4/28,0.316757622,2020/4/27,0.451597425,0.528026919,0.506328351,0.615692729,0.480134457,0.600502513,0.59862069,0.600215517,0.627118644,0.251086421,0.257419355,0.182834882
2020/4/29,0.395925935,2020/4/28,0.472916426,0.528026918,0.50632835,0.48973303,0.480134457,0.540201005,0.503448276,0.581896552,0.423728814,0.251086409,0.257419355,0.182834882
2020/4/30,0.399695603,2020/4/29,0.471401562,0.52802692,0.506328362,0.737764274,0.480134457,0.565326633,0.467586207,0.606681034,0.525423729,0.251086421,0.257419355,0.182835222
2020/5/1,0.27905777,2020/4/30,0.472966833,0.528026921,0.506328353,0.545916931,0.480134457,0.726130653,0.71862069,0.653017241,0.525423729,0.251086409,0.257419355,0.182834882
2020/5/4,0.367023033,2020/5/1,0.473335679,0.590214077,0.433167763,0.396061982,0.480134457,0.683417085,0.351724138,0.604525862,0.508474576,0.251086421,0.51483871,0.182835222
2020/5/5,0.48137769,2020/5/4,0.460701345,0.528026918,0.50632835,0.621537651,0.480134457,0.304020101,0.371034483,0.630387931,0.508474576,0.251086409,0.318924731,0.182834882
2020/5/6,0.369536277,2020/5/5,0.470682752,0.528026914,0.506328355,0.617292439,0.480134457,0.354271357,0.506206897,0.591594828,0.542372881,0.251086421,0.318924731,0.332011366
2020/5/7,0.174756354,2020/5/6,0.477710791,0.528026921,0.506328353,0.586597857,0.480134457,0.427135678,0.339310345,0.575431034,0.610169492,0.352162643,0.318924731,0.182835222
2020/5/8,0.402208714,2020/5/7,0.469330496,0.524811185,0.50214032,0.63280726,0.480134457,0.545226131,0.482758621,0.655172414,0.355932203,0.176081328,0.318924731,0.182834882
2020/5/11,0.480121001,2020/5/8,0.470092774,0.52714486,0.505179605,0.642274093,0.480134457,0.620603015,0.6,0.639008621,0.610169492,0.176081328,0.318924731,0.033658738
2020/5/12,0.276544658,2020/5/11,0.457145185,0.529478531,0.508218868,0.601471327,0.480134457,0.432160804,0.333793103,0.753232759,0.576271186,0.176081315,0.318924731,0.516829199
2020/5/13,0.330580398,2020/5/12,0.476371818,0.527144858,0.505179593,0.450824984,0.480134457,0.638190955,0.437241379,0.584051724,0.440677966,0.176081328,0.318924731,0.516829199
2020/5/14,0.478864445,2020/5/13,0.468306141,0.527144859,0.505179595,0.479942419,0.480134457,0.454773869,0.377931034,0.579741379,0.423728814,0.176081328,0.318924731,0.516829539
2020/5/15,0.34943006,2020/5/14,0.478181986,0.527144857,0.505179602,0.606976113,0.480134457,0.429648241,0.437241379,0.642241379,0.491525424,0.176081328,0.318924731,0.516829199
2020/5/18,0.408492156,2020/5/15,0.469330911,0.527144855,0.50517959,0.601367537,0.480134457,0.56281407,0.390344828,0.643318966,0.525423729,0.176081328,0.318924731,0.516829199
2020/5/19,0.32052729,2020/5/18,0.464485739,0.538423204,0.476007292,0.687680256,0.480134457,0.743718593,0.593103448,0.621767241,0.661016949,0.176081315,0.318924731,0.516829199
2020/5/20,0.363252836,2020/5/19,0.474650065,0.505632223,0.506400076,0.531724861,0.480134457,0.605527638,0.540689655,0.692887931,0.457627119,0.176081328,0.318924731,0.516829199
2020/5/21,0.323040534,2020/5/20,0.476710147,0.505632224,0.506400077,0.670588852,0.480134457,0.630653266,0.482758621,0.577586207,0.474576271,0.176081328,0.318924731,0.516829539
2020/5/22,0.399695603,2020/5/21,0.469696243,0.505632219,0.506400085,0.507944682,0.480134457,0.454773869,0.43862069,0.648706897,0.508474576,0.176081328,0.318924731,0.516829199
2020/5/26,0.368279721,2020/5/22,0.470189835,0.492539969,0.488806617,0.583386591,0.480134457,0.374371859,0.412413793,0.603448276,0.474576271,0.176081328,0.318924731,0.516829199
2020/5/27,0.359483168,2020/5/26,0.458461095,0.442232347,0.495466957,0.569477685,0.480134457,0.713567839,0.699310345,0.639008621,0.559322034,0,0.123010752,1
2020/5/28,0.466297563,2020/5/27,0.477332631,0.481447972,0.473901132,0.602118882,0.480134457,0.520100503,0.333793103,0.640086207,0.491525424,0.176081328,0.318924731,0.516829199
2020/5/29,0.370793363,2020/5/28,0.483229469,0.48144798,0.473901128,0.535398666,0.480134457,0.773869347,0.609655172,0.610991379,0.542372881,0.176081328,0.318924731,0.516829199
2020/6/1,0.02647244,2020/5/29,0.470402007,0.483781643,0.476940388,0.630271189,0.480134457,0.618090452,0.473103448,0.634698276,0.423728814,0.176081328,0.318924731,0.516829199
2020/6/2,0.457501143,2020/6/1,0.453300127,0.325980091,0.656802593,0.596365341,0.480134457,0.56281407,0.689655172,0.601293103,0.525423729,0.176081328,0.318924731,0.516829199
2020/6/3,0.369536277,2020/6/2,0.487724124,0.481447968,0.473901126,0.592986545,0.480134457,0.630653266,0.56137931,0.735991379,0.542372881,0.176081315,0.51483871,0.516829539
2020/6/4,0.350686616,2020/6/3,0.462098314,0.479114306,0.470861854,0.603499168,0.480134457,0.72361809,0.575172414,0.654094828,0.661016949,0.176081328,0.551182795,0.516829199
2020/6/5,0.367023165,2020/6/4,0.488412043,0.481278871,0.473680887,0.521691699,0.480134457,0.713567839,0.491034483,0.636853448,0.593220339,0.176081328,0.551182796,0.516829199
2020/6/8,0.44493479,2020/6/5,0.465431209,0.481278868,0.473680883,0.674972825,0.480134457,0.459798995,0.611034483,0.697198276,0.661016949,0.352162643,0.551182795,0.516829199
2020/6/9,0.321783846,2020/6/8,0.445953227,0.481278865,0.473680895,0.624373808,0.480134457,0.512562814,0.467586207,0.492456897,0.457627119,0.301940463,0.551182796,0.516829199
2020/6/10,0.333093642,2020/6/9,0.487669574,0.481278871,0.473680887,0.577200405,0.480134457,0.66080402,0.537931034,0.537715517,0.440677966,0.301940463,0.551182795,0.516829539
2020/6/11,0.040295348,2020/6/10,0.478289266,0.481278867,0.473680883,0.598918334,0.480134457,0.540201005,0.510344828,0.579741379,0.355932203,0.301940463,0.551182796,0.516829199
2020/6/12,0.426085526,2020/6/11,0.468534425,0.481278871,0.473680887,0.255691353,0.480134457,0.58040201,0.310344828,0.561422414,0.355932203,0.301940463,0.551182795,0.516829199
2020/6/15,0.320527025,2020/6/12,0.462283968,0.48127886,0.473680887,0.615945997,0.480134457,0.208542714,0.331034483,0.698275862,0.593220339,0.251718282,0.551182796,0.516829199
2020/6/16,0.374562898,2020/6/15,0.468483868,0.481278871,0.473680887,0.639703613,0.480134457,0.565326633,0.502068966,0.620689655,0.508474576,0.301940463,0.551182795,0.516829199
2020/6/17,0.389642494,2020/6/16,0.4845864,0.481278872,0.47368089,0.65855718,0.480134457,0.494974874,0.539310345,0.626077586,0.576271186,0.301940463,0.551182796,0.516829539
2020/6/18,0.329323843,2020/6/17,0.468788778,0.514069845,0.443288095,0.568917561,0.480134457,0.422110553,0.397241379,0.614224138,0.491525424,0.301940463,0.551182795,0.516829199
2020/6/19,0.392155871,2020/6/18,0.469264869,0.475933897,0.457296232,0.579233324,0.480134457,0.515075377,0.347586207,0.572198276,0.457627119,0.30194045,0.551182796,0.516829199
2020/6/22,0.330580134,2020/6/19,0.50005909,0.475933895,0.457296244,0.562223145,0.480134457,0.454773869,0.386206897,0.635775862,0.491525424,0.301940463,0.551182795,0.516829199
2020/6/23,0.326810466,2020/6/22,0.439547721,0.475933895,0.457296229,0.624194998,0.480134457,0.701005025,0.597241379,0.618534483,0.525423729,0.301940463,0.551182796,0.516829199
2020/6/24,0.296650743,2020/6/23,0.490164428,0.475933896,0.457296236,0.603706748,0.480134457,0.67839196,0.595862069,0.580818966,0.525423729,0.301940463,0.551182795,0.516829539
2020/6/25,0.385872827,2020/6/24,0.472141113,0.47593389,0.457296233,0.432104537,0.480134457,0.396984925,0.343448276,0.665948276,0.457627119,0.301940463,0.551182796,0.516829199
2020/6/26,0.334350066,2020/6/25,0.47600635,0.475933898,0.457296233,0.622733485,0.480134457,0.394472362,0.444137931,0.66487069,0.491525424,0.301940463,0.551182795,0.516829199
2020/6/29,0.444935187,2020/6/26,0.479995403,0.475933896,0.457296236,0.410397891,0.480134457,0.507537688,0.384827586,0.621767241,0.440677966,0.301940463,0.551182796,0.516829199
2020/6/30,0.377076009,2020/6/29,0.439114368,0.475933893,0.457296237,0.627990079,0.480134457,0.577889447,0.4,0.679956897,0.508474576,0.301940463,0.551182795,0.516829539
2020/7/1,0.500227483,2020/6/30,0.494488882,0.475933897,0.457296232,0.667087652,0.480134457,0.522613065,0.604137931,0.630387931,0.542372881,0.301940464,0.551182796,0.516829199
2020/7/2,0.466297696,2020/7/1,0.494854621,0.351559588,0.603617411,0.615819644,0.412244448,0.577889447,0.624827586,0.594827586,0.559322034,0.301940461,0.551182795,0.516829199
2020/7/6,0.369536277,2020/7/2,0.461496234,0.475933893,0.457296237,0.591063057,0.480134457,0.467336683,0.473103448,0.629310345,0.491525424,0.301940463,0.51483871,0.516829199
2020/7/7,0.309217625,2020/7/6,0.442807039,0.424987825,0.454161261,0.691001518,0.480134457,0.698492462,0.497931034,0.618534483,0.525423729,0.301940461,0.557419355,1
2020/7/8,0.334350066,2020/7/7,0.502802461,0.474215774,0.455058635,0.508602956,0.480134457,0.502512563,0.604137931,0.627155172,0.440677966,0.258448449,0.536129032,0.516829199
2020/7/9,0.33309351,2020/7/8,0.474279087,0.474215772,0.455058626,0.646288597,0.480134457,0.59798995,0.508965517,0.608836207,0.542372881,0.258448449,0.536129032,0.516829199
2020/7/10,0.416032153,2020/7/9,0.477214725,0.474215766,0.455058613,0.59236268,0.480134457,0.444723618,0.508965517,0.610991379,0.423728814,0.258448448,0.536129032,0.516829199
2020/7/13,0.542952897,2020/7/10,0.476428124,0.474215774,0.455058635,0.600703624,0.480134457,0.572864322,0.535172414,0.570043103,0.559322034,0.258448449,0.536129032,0.516829199
2020/7/14,0.372049918,2020/7/13,0.440733564,0.474215772,0.455058626,0.429562824,0.480134457,0.638190955,0.424827586,0.672413793,0.491525424,0.258448449,0.536129032,0.516829539
2020/7/15,0.431111484,2020/7/14,0.491022045,0.47421577,0.455058619,0.616905488,0.480134457,0.628140704,0.386206897,0.621767241,0.491525424,0.258448449,0.557419355,0.516829199
2020/7/16,0.354456945,2020/7/15,0.476796772,0.47421577,0.455058635,0.596209653,0.480134457,0.522613065,0.535172414,0.59375,0.525423729,0.258448448,0.536129032,0.516829199
2020/7/17,0.451217702,2020/7/16,0.481974825,0.47421577,0.455058619,0.516169994,0.480134457,0.590452261,0.528275862,0.637931034,0.474576271,0.258448449,0.536129032,0.516829199
2020/7/20,0.400952688,2020/7/17,0.463791261,0.512351727,0.441050493,0.577408547,0.480134457,0.535175879,0.382068966,0.625,0.542372881,0.164734255,0.536129032,0.516829199
2020/7/21,0.393412294,2020/7/20,0.448321649,0.500337979,0.437274917,0.712880767,0.480134457,0.532663317,0.628965517,0.640086207,0.474576271,0.164734253,0.536129032,0.516829539
2020/7/22,0.604528502,2020/7/21,0.497901212,0.500337983,0.437274909,0.510353838,0.480134457,0.655778894,0.587586207,0.581896552,0.491525424,0.258448449,0.536129032,0.516829199
2020/7/23,0.350686616,2020/7/22,0.495842135,0.500337982,0.437274921,0.575334452,0.480134457,0.753768844,0.470344828,0.662715517,0.491525424,0.258448449,0.536129032,0.516829199
2020/7/24,0.275288103,2020/7/23,0.473434588,0.500337986,0.437274921,0.419102662,0.480134457,0.613065327,0.52137931,0.586206897,0.491525424,0.258448448,0.536129032,0.516829199
2020/7/27,0.354456813,2020/7/24,0.473132273,0.500337976,0.437274914,0.503705114,0.480134457,0.552763819,0.524137931,0.511853448,0.508474576,0.258448449,0.536129032,0.516829199
2020/7/28,0.555519647,2020/7/27,0.432597083,0.500337985,0.437274916,0.660428208,0.480134457,0.811557789,0.612413793,0.570043103,0.559322034,0.258448449,0.536129032,0.516829539
2020/7/29,0.399695603,2020/7/28,0.493596597,0.50033798,0.437274913,0.482946105,0.480134457,0.479899497,0.566896552,0.595905172,0.457627119,0.258448449,0.536129032,0.516829199
2020/7/30,0.304190873,2020/7/29,0.475050275,0.50033798,0.437274917,0.641806479,0.480134457,0.615577889,0.513103448,0.627155172,0.491525424,0.258448448,0.536129032,0.516829199
2020/7/31,0.336863177,2020/7/30,0.479282014,0.500337984,0.437274916,0.586366587,0.480134457,0.575376884,0.564137931,0.622844828,0.457627119,0.258448449,0.536129032,0.516829199
2020/8/3,0.353200389,2020/7/31,0.474601935,0.500337981,0.437274913,0.651400225,0.480134457,0.600502513,0.615172414,0.702586207,0.508474576,0.258448449,0.51483871,0.516829539
2020/8/4,0.3745625,2020/8/3,0.406628417,0.40705725,0.547015803,0.651440843,0.480134457,0.341708543,0.369655172,0.659482759,0.525423729,0.352162643,0.501505376,0.516829199
2020/8/5,0.377076274,2020/8/4,0.517473324,0.499891544,0.436693494,0.582612679,0.480134457,0.56281407,0.488275862,0.598060345,0.440677966,0.339118505,0.501505376,0.516829199
2020/8/6,0.346916816,2020/8/5,0.477886168,0.499649376,0.436378103,0.593506621,0.480134457,0.854271357,0.593103448,0.577586207,0.559322034,0.339118505,0.501505376,0.516829199
2020/8/7,0.392155738,2020/8/6,0.479305671,0.49964938,0.436378115,0.623796197,0.480134457,0.417085427,0.488275862,0.632543103,0.508474576,0.339118505,0.501505376,0.516829199
2020/8/10,0.36199628,2020/8/7,0.466593578,0.499649377,0.436378108,0.504369591,0.480134457,0.32160804,0.336551724,0.667025862,0.542372881,0.339118505,0.501505376,0.516829539
2020/8/11,0.294137631,2020/8/10,0.432682718,0.499649382,0.436378111,0.535831873,0.480134457,0.472361809,0.533793103,0.61637931,0.542372881,0.339118505,0.501505376,0.516829199
2020/8/12,0.437394926,2020/8/11,0.495896966,0.499649379,0.436378115,0.453279828,0.480134457,0.542713568,0.473103448,0.700431034,0.593220339,0.339118503,0.501505376,0.516829199
2020/8/13,0.34943006,2020/8/12,0.477609756,0.499649375,0.436378104,0.692965052,0.480134457,0.603015075,0.43862069,0.655172414,0.593220339,0.339118505,0.501505376,0.033658738
2020/8/14,0.355713501,2020/8/13,0.482122166,0.499649379,0.436378115,0.577928061,0.480134457,0.577889447,0.528275862,0.628232759,0.542372881,0.339118505,0.501505376,0.098077923
2020/8/17,0.405979044,2020/8/14,0.483747492,0.499649386,0.43637811,0.547049028,0.480134457,0.560301508,0.515862069,0.580818966,0.508474576,0.339118505,0.501505376,0.098078264
2020/8/18,0.370792833,2020/8/17,0.396318334,0.499649373,0.436378108,0.624235608,0.480134457,0.613065327,0.475862069,0.567887931,0.474576271,0.339118505,0.501505376,0.098077923
2020/8/19,0.356969527,2020/8/18,0.507233447,0.511663124,0.440153687,0.607299324,0.480134457,0.670854271,0.649655172,0.563577586,0.474576271,0.339118505,0.501505376,0.098078264
2020/8/20,0.427342214,2020/8/19,0.484494241,0.512740088,0.4506219,0.523263207,0.480134457,0.447236181,0.428965517,0.65625,0.525423729,0.339118505,0.501505376,0.098077923
2020/8/21,0.389642494,2020/8/20,0.46515607,0.512740094,0.450621907,0.628890906,0.480134457,0.432160804,0.47862069,0.634698276,0.457627119,0.339118505,0.501505376,0.098078264
2020/8/24,0.364509524,2020/8/21,0.46227638,0.512740095,0.45062191,0.587510527,0.480134457,0.304020101,0.353103448,0.631465517,0.491525424,0.339118505,0.501505376,0.098077923
2020/8/25,0.315500404,2020/8/24,0.444918632,0.512740089,0.4506219,0.599680959,0.480134457,0.592964824,0.452413793,0.626077586,0.525423729,0.339118505,0.501505376,0.098078264
2020/8/26,0.324297619,2020/8/25,0.48348627,0.512740094,0.450621907,0.610557411,0.480134457,0.560301508,0.56,0.677801724,0.576271186,0.339118503,0.501505376,0.098077923
2020/8/27,0.34565973,2020/8/26,0.499284963,0.523832083,0.465527396,0.675157275,0.480134457,0.510050251,0.548965517,0.594827586,0.508474576,0.339118505,0.501505376,0.098078264
2020/8/28,0.375819718,2020/8/27,0.474513513,0.522365009,0.463555933,0.537507168,0.480134457,0.550251256,0.539310345,0.655172414,0.593220339,0.339118505,0.501505376,0.098077923
2020/8/31,0.354456283,2020/8/28,0.468440596,0.522365012,0.463555937,0.601049965,0.480134457,0.716080402,0.634482759,0.503232759,0.508474576,0.339118505,0.501505376,0.098078264
2020/9/1,0.255181885,2020/8/31,0.455409236,0.522365008,0.46355593,0.606560392,0.480134457,0.645728643,0.526896552,0.682112069,0.474576271,0.339118505,0.501505376,0.098077923
2020/9/2,0.409748711,2020/9/1,0.472011735,0.49127143,0.500136224,0.655299096,0.480134457,0.520100503,0.536551724,0.641163793,0.440677966,0.339118505,0.51483871,0.098078264
2020/9/3,0.269004661,2020/9/2,0.482064281,0.522365018,0.463555948,0.627897572,0.480134457,0.248743719,0.340689655,0.640086207,0.474576271,0.352162643,0.507956989,0.098077923
2020/9/4,0.364509921,2020/9/3,0.472864704,0.522607168,0.46387131,0.214841769,0.480134457,0.502512563,0.408275862,0.622844828,0.457627119,0.296290535,0.507956989,0.098078264
2020/9/8,0.315500537,2020/9/4,0.483189052,0.520590064,0.461244321,0.476713665,0.480134457,0.492462312,0.434482759,0.645474138,0.661016949,0.296290535,0.507956989,0.098077923
2020/9/9,0.400952688,2020/9/8,0.429002482,0.518182857,0.467114094,0.291606994,0.480134457,0.444723618,0.216551724,0.584051724,0.457627119,0.240418428,0.501075269,0.162497449
2020/9/10,0.302933654,2020/9/9,0.501163017,0.520590064,0.461244321,0.730191598,0.480134457,0.575376884,0.44137931,0.651939655,0.542372881,0.296290535,0.507956989,0.098078264
2020/9/11,0.422315594,2020/9/10,0.485434792,0.520590068,0.461244328,0.432237657,0.480134457,0.698492462,0.252413793,0.619612069,0.457627119,0.296290535,0.507956989,0.098077923
2020/9/14,0.487660866,2020/9/11,0.479786008,0.520590064,0.461244321,0.522304287,0.480134457,0.399497487,0.4,0.621767241,0.491525424,0.296290535,0.507956989,0.098078264
2020/9/15,0.363252968,2020/9/14,0.433034841,0.520590065,0.461244324,0.677762726,0.480134457,0.630653266,0.60137931,0.57112069,0.525423729,0.296290535,0.507956989,0.098077923
2020/9/16,0.346916948,2020/9/15,0.480771688,0.520590069,0.461244328,0.637658848,0.480134457,0.452261307,0.466206897,0.604525862,0.508474576,0.296290535,0.507956989,0.098077923
2020/9/17,0.3745625,2020/9/16,0.489703574,0.520590063,0.461244321,0.479670539,0.480134457,0.494974874,0.637241379,0.563577586,0.525423729,0.296290535,0.507956989,0.098078264
2020/9/18,0.345660392,2020/9/17,0.478699034,0.519513093,0.450776101,0.479474799,0.480134457,0.492462312,0.445517241,0.605603448,0.508474576,0.296290536,0.507956989,0.098077923
2020/9/21,0.292880546,2020/9/18,0.479116525,0.511336006,0.451627147,0.492869274,0.480134457,0.608040201,0.473103448,0.588362069,0.525423729,0.296290535,0.507956989,0.098078264
2020/9/22,0.398439047,2020/9/21,0.418998289,0.511336004,0.451627128,0.552085635,0.480134457,0.221105528,0.264827586,0.650862069,0.474576271,0.296290535,0.507956989,0.098077923
